,id,created_time,message,comment_count,reactions.data,reactions.summary.total_count,comments.data,post_id,post_created_time,post_permalink_url,post_shares.count,post_message
708,630624822605939_1066519048039343,2023-11-02 21:18:41+00:00,How can I apply it,0,[],0,,1.9050161156995964e+29,2023-10-12 06:48:45+00:00,https://www.facebook.com/100069752805511/posts/pfbid02idK6z9HkizwsF9xYdivqdb9aqowaVWkufx9LTFMVMKYco9fhEPrPY6nFGtgBnfbsl,,"#Telesom_Company is #hiring Network & Information Security – Hargeisa
"
709,630590295942725_1062105718131017,2023-10-13 08:10:03+00:00,Am here,0,[],0,,1.9050161156995964e+29,2023-10-12 05:17:40+00:00,https://www.facebook.com/100069752805511/posts/pfbid02yLu6zCJErwXYzaR2hK37n1Hbx6ZsR3anpHM9BCecfuL6MRUF5Jmy5yLXRLzV24XWl,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: Hormuud Telecom is #hiring an Advertising Officer – Mogadishu, Somalia
"
710,630581185943636_1002199967661448,2023-10-12 05:36:24+00:00,Masudy Bashir,0,[],0,,1.9050161156995964e+29,2023-10-12 04:59:15+00:00,https://www.facebook.com/100069752805511/posts/pfbid02rqaVPyguLzXhm6VxRxDscsTuni2aVEvFRWXkw8UipcuZHc6ctbdviJWYN64n7Putl,,"#WFP is #hiring Logistics Assistant G5 – Dhusamareb, Galkayo, Somalia
"
711,630057925995962_219392757626335,2023-10-11 18:54:52+00:00,Asc welcome,0,[],0,,1.9050161156995964e+29,2023-10-11 06:53:33+00:00,https://www.facebook.com/100069752805511/posts/pfbid0k3f96BFz9cZu4ihtffbG63d7WnEGeszVToZeqAMm4jNYiUE1iNPk1qJD83LnaDs5l,,"4 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #WFP, Ka eeg lifaaqan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow 👇👇
"
712,629600109375077_1415468669000714,2023-10-10 19:34:35+00:00,Goobt waa xgeeh,0,[],0,,1.9050161156995964e+29,2023-10-10 11:03:54+00:00,https://www.facebook.com/100069752805511/posts/pfbid0KV81naVkVaXzEQQk4tWeAFAwHSy9XwgnD4nX3DFcV2d3s6RiYoz7yMnJo9s8QbkBl,,"2 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #SOS, Ka eeg lifaaqan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow, Deadline: 11th October, 2023 👇👇
"
713,629539609381127_2517172601776316,2023-10-13 13:32:43+00:00,Yeess,0,[],0,,1.9050161156995964e+29,2023-10-10 08:24:09+00:00,https://www.facebook.com/100069752805511/posts/pfbid02JFb4acFCyphDxSKL7Pscn3XyvNZ8Fme6sbBM5rMovteWGjVADzppA7N3WfC6daxTl,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: #SaveTheChildren is #hiring FSL Deputy Program Manager – Mogadishu, Somalia
"
714,629003462768075_819630573194890,2023-10-09 14:58:47+00:00,Hi,0,[],0,,1.9050161156995964e+29,2023-10-09 10:21:19+00:00,https://www.facebook.com/100069752805511/posts/pfbid02ZF1X63h1jUAqkomqgrt5urt3xhGWszDW2JS3bG2GfwPdamASibmSVdjaWJDGrQXjl,,"2 Fursado Shaqo Ah Oo Ka Banaan #Ururka_Bisha_Cas (#SRCS), Ka eeg lifaaqan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow, #share, #tag 👇👇
"
715,628474759487612_192687040447158,2023-10-08 11:41:16+00:00,Cabdiraxmaan Faysal,0,[],0,,1.9050161156995964e+29,2023-10-08 11:31:10+00:00,https://www.facebook.com/100069752805511/posts/pfbid0zLEcRpS5gowFsPC3AA611SweYzLNwcwvZqXZWwy5aZUyvNd6iaNUugXeEs2PriUsl,,"63 Fursado Shaqo Ah Oo Ka Banaan #Somalia, #Somaliland, Ka eeg lifaaqyan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow
"
716,628459266155828_1032333248083913,2023-10-08 11:08:49+00:00,"Dacad Yare dirso 
Xamar ayaa degi leheeday",0,"[{'id': '100005214528096', 'name': 'Ahmed Salah Osman', 'type': 'LIKE'}]",1,,1.9050161156995964e+29,2023-10-08 10:54:19+00:00,https://www.facebook.com/100069752805511/posts/pfbid037Xxqd32y7D48UZd3or9yhzUiZwJ6mQ36WUrbXvTiFr1s6dzkC8a2hFba5Y3K7ELZl,,"FURSADO SHAQO (5 BOOS) – Dalmar Hospital, Mogadishu, Somalia.
"
717,628459266155828_1105830997064769,2023-10-08 12:36:51+00:00,Samira Abdulle Mohamad,0,[],0,,1.9050161156995964e+29,2023-10-08 10:54:19+00:00,https://www.facebook.com/100069752805511/posts/pfbid037Xxqd32y7D48UZd3or9yhzUiZwJ6mQ36WUrbXvTiFr1s6dzkC8a2hFba5Y3K7ELZl,,"FURSADO SHAQO (5 BOOS) – Dalmar Hospital, Mogadishu, Somalia.
"
718,628459266155828_269907812694148,2023-10-09 08:33:58+00:00,Liban Kheire Real Somali,0,[],0,,1.9050161156995964e+29,2023-10-08 10:54:19+00:00,https://www.facebook.com/100069752805511/posts/pfbid037Xxqd32y7D48UZd3or9yhzUiZwJ6mQ36WUrbXvTiFr1s6dzkC8a2hFba5Y3K7ELZl,,"FURSADO SHAQO (5 BOOS) – Dalmar Hospital, Mogadishu, Somalia.
"
719,628459266155828_1381639962760997,2023-10-09 16:14:24+00:00,Yes,0,[],0,,1.9050161156995964e+29,2023-10-08 10:54:19+00:00,https://www.facebook.com/100069752805511/posts/pfbid037Xxqd32y7D48UZd3or9yhzUiZwJ6mQ36WUrbXvTiFr1s6dzkC8a2hFba5Y3K7ELZl,,"FURSADO SHAQO (5 BOOS) – Dalmar Hospital, Mogadishu, Somalia.
"
720,628459266155828_1814676702324743,2023-10-09 17:35:36+00:00,Abdullahi Arab Ahmed  halkaan eeg,0,[],0,,1.9050161156995964e+29,2023-10-08 10:54:19+00:00,https://www.facebook.com/100069752805511/posts/pfbid037Xxqd32y7D48UZd3or9yhzUiZwJ6mQ36WUrbXvTiFr1s6dzkC8a2hFba5Y3K7ELZl,,"FURSADO SHAQO (5 BOOS) – Dalmar Hospital, Mogadishu, Somalia.
"
721,628454389489649_844824253844669,2023-10-08 10:49:50+00:00,Mariama Mohamed,0,[],0,,1.9050161156995964e+29,2023-10-08 10:42:32+00:00,https://www.facebook.com/100069752805511/posts/pfbid02CESfkgMiywaKysNComXMx1Se4FXgw3iqQbbeB8TcBBrjS493M4bx2oK2gULVYRzHl,,"Midwife – Heliwa-Mogadishu, Somalia
"
722,628407846160970_202136022898061,2023-10-09 16:27:05+00:00,Yes,0,[],0,,1.9050161156995964e+29,2023-10-08 08:34:08+00:00,https://www.facebook.com/100069752805511/posts/pfbid0sdzaZLMHLPoatzuKRPCj4Tb359oYcwRLTRPMd1Cin4CJNaGfKY6QWpYM23QL6HwXl,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: #Ururka_Bisha_Cas (#SRCS) is #hiring DRIVER (5) – Mogadishu, Somalia
"
723,628407332827688_252261470674715,2023-10-08 08:36:24+00:00,Hi,0,[],0,,1.9050161156995964e+29,2023-10-08 08:32:37+00:00,https://www.facebook.com/100069752805511/posts/pfbid02oqVoCve9XTjgMyBnkVosdPQXvHBcq5z5CFYaPp3DhbaVsyJfvD68v3cahi7C9oiSl,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: #Ururka_Bisha_Cas (#SRCS) is #hiring AMBULANCE RESPONDER (6) – Mogadishu, Somalia
"
724,628382219496866_1784624095332764,2023-10-08 10:53:04+00:00,Jama Ahmed Ali,0,[],0,,1.9050161156995964e+29,2023-10-08 07:21:58+00:00,https://www.facebook.com/100069752805511/posts/pfbid0baYJcnDVGaBtVZRigqh5sht5oNXfCMSgvUZXvNEJr2bJFExvgotzv2aYRCpHXXwNl,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: Dalmar Specialist & Teaching Hospital Waxa Uu Raadinayaa Soo dhoweeye (Receptionist) – Mogadishu, Somalia
"
725,628382219496866_270007066011525,2023-10-08 13:19:32+00:00,Drs Mulki Ahmed,1,"[{'id': '100038618104470', 'name': 'Drs Mulki Ahmed', 'type': 'LIKE'}]",1,"[{'created_time': '2023-10-08T14:20:28+0000', 'from': {'name': 'Drs Mulki Ahmed', 'id': '100038618104470'}, 'message': 'Shamis Abdirashiid  good luck 🤞', 'id': '628382219496866_1014172682959620'}]",1.9050161156995964e+29,2023-10-08 07:21:58+00:00,https://www.facebook.com/100069752805511/posts/pfbid0baYJcnDVGaBtVZRigqh5sht5oNXfCMSgvUZXvNEJr2bJFExvgotzv2aYRCpHXXwNl,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: Dalmar Specialist & Teaching Hospital Waxa Uu Raadinayaa Soo dhoweeye (Receptionist) – Mogadishu, Somalia
"
726,628380939496994_1568765576863699,2023-10-08 12:54:42+00:00,Ahmeddayib Abdi,0,"[{'id': '100004077630939', 'name': 'Ahmeddayib Abdi', 'type': 'LOVE'}]",1,,1.9050161156995964e+29,2023-10-08 07:20:04+00:00,https://www.facebook.com/100069752805511/posts/pfbid02Sg5ss9B7aTmck4XzPvQvZdqLCVzEyT4etrtCFu2RdHaCzNxxgjpBvTNeLoT1qdaEl,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: Dalmar Specialist & Teaching Hospital Waxa Uu Raadinayaa  Dawoyaqaan (Pharmacist) – Mogadishu, Somalia
"
727,628380939496994_996677388300612,2023-10-11 07:51:01+00:00,Ok,0,[],0,,1.9050161156995964e+29,2023-10-08 07:20:04+00:00,https://www.facebook.com/100069752805511/posts/pfbid02Sg5ss9B7aTmck4XzPvQvZdqLCVzEyT4etrtCFu2RdHaCzNxxgjpBvTNeLoT1qdaEl,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: Dalmar Specialist & Teaching Hospital Waxa Uu Raadinayaa  Dawoyaqaan (Pharmacist) – Mogadishu, Somalia
"
728,627863756215379_838167967987584,2023-10-07 12:31:40+00:00,Yes,0,[],0,,1.9050161156995964e+29,2023-10-07 08:49:39+00:00,https://www.facebook.com/100069752805511/posts/pfbid02nhyJxZSULqgVQnj89sqKwJF1a7yfXRxSTu6MaQYvDquksTq1rpEwrQWN1F2faAphl,,"50+ Fursado Shaqo Ah Oo Ka Banaan #Somalia, #Somaliland, Ka eeg lifaaqyan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow
"
729,627863756215379_1388709128418092,2023-10-07 19:40:51+00:00,Apdusamed A. Abdi Simo Nadiir H. Gasle Abdulaziz Ismail Saalah Abdilahi Omer Maahir Khadar Mohamed A. Omer Abdifatah M Abdi fiiro gaara zhpayaal,0,"[{'id': '100023848853191', 'name': 'Maahir Khadar', 'type': 'LIKE'}]",1,,1.9050161156995964e+29,2023-10-07 08:49:39+00:00,https://www.facebook.com/100069752805511/posts/pfbid02nhyJxZSULqgVQnj89sqKwJF1a7yfXRxSTu6MaQYvDquksTq1rpEwrQWN1F2faAphl,,"50+ Fursado Shaqo Ah Oo Ka Banaan #Somalia, #Somaliland, Ka eeg lifaaqyan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow
"
730,627863756215379_886937756325049,2023-10-07 20:53:49+00:00,Nazra Mohamoud Yousuf,0,[],0,,1.9050161156995964e+29,2023-10-07 08:49:39+00:00,https://www.facebook.com/100069752805511/posts/pfbid02nhyJxZSULqgVQnj89sqKwJF1a7yfXRxSTu6MaQYvDquksTq1rpEwrQWN1F2faAphl,,"50+ Fursado Shaqo Ah Oo Ka Banaan #Somalia, #Somaliland, Ka eeg lifaaqyan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow
"
731,627863756215379_977294913341746,2023-10-08 04:47:40+00:00,Abdifatah Egal Ahmed,0,"[{'id': '100005519718358', 'name': 'Abdifatah Egal Ahmed', 'type': 'LIKE'}]",1,,1.9050161156995964e+29,2023-10-07 08:49:39+00:00,https://www.facebook.com/100069752805511/posts/pfbid02nhyJxZSULqgVQnj89sqKwJF1a7yfXRxSTu6MaQYvDquksTq1rpEwrQWN1F2faAphl,,"50+ Fursado Shaqo Ah Oo Ka Banaan #Somalia, #Somaliland, Ka eeg lifaaqyan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow
"
732,627863756215379_1518814305602926,2023-10-08 07:43:28+00:00,Kadra Bintu Xussien,0,[],0,,1.9050161156995964e+29,2023-10-07 08:49:39+00:00,https://www.facebook.com/100069752805511/posts/pfbid02nhyJxZSULqgVQnj89sqKwJF1a7yfXRxSTu6MaQYvDquksTq1rpEwrQWN1F2faAphl,,"50+ Fursado Shaqo Ah Oo Ka Banaan #Somalia, #Somaliland, Ka eeg lifaaqyan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow
"
733,627863756215379_635869125287469,2023-10-08 14:45:02+00:00,"Mursal Abdi Kulmiyee, Bashiir Bashiir Weheliyee,  Maxamedhaajir Haajirkafaaideysto sxpyaal fursdaan",1,[],0,"[{'created_time': '2023-10-08T15:12:35+0000', 'from': {'name': 'Bashiir Weheliye', 'id': '100070478884474'}, 'message': 'Muhudin Ibrahim Abdirahman ok', 'id': '627863756215379_797202728819942'}]",1.9050161156995964e+29,2023-10-07 08:49:39+00:00,https://www.facebook.com/100069752805511/posts/pfbid02nhyJxZSULqgVQnj89sqKwJF1a7yfXRxSTu6MaQYvDquksTq1rpEwrQWN1F2faAphl,,"50+ Fursado Shaqo Ah Oo Ka Banaan #Somalia, #Somaliland, Ka eeg lifaaqyan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow
"
734,627863756215379_694275349249739,2023-10-09 14:04:03+00:00,Anjgaa raba,0,[],0,,1.9050161156995964e+29,2023-10-07 08:49:39+00:00,https://www.facebook.com/100069752805511/posts/pfbid02nhyJxZSULqgVQnj89sqKwJF1a7yfXRxSTu6MaQYvDquksTq1rpEwrQWN1F2faAphl,,"50+ Fursado Shaqo Ah Oo Ka Banaan #Somalia, #Somaliland, Ka eeg lifaaqyan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow
"
735,627841202884301_1257414571585774,2023-10-07 14:15:20+00:00,I need to this job,0,[],0,,1.9050161156995964e+29,2023-10-07 07:51:07+00:00,https://www.facebook.com/100069752805511/posts/pfbid02YwY3qcw5C7AzWsHDSh3gMckrV7X2UXgLHPEgkNGxKXd61ff5jQvutru4SYCorxypl,,"JOB VACANCY: PROGRAMME DEVELOPMENT COORDINATOR, Mogadishu, Somalia
"
736,627841202884301_184835571314435,2023-10-07 14:15:23+00:00,I need to getthis job,0,[],0,,1.9050161156995964e+29,2023-10-07 07:51:07+00:00,https://www.facebook.com/100069752805511/posts/pfbid02YwY3qcw5C7AzWsHDSh3gMckrV7X2UXgLHPEgkNGxKXd61ff5jQvutru4SYCorxypl,,"JOB VACANCY: PROGRAMME DEVELOPMENT COORDINATOR, Mogadishu, Somalia
"
737,627840616217693_1551143795630373,2023-10-07 07:56:37+00:00,Hi,0,[],0,,1.9050161156995964e+29,2023-10-07 07:49:45+00:00,https://www.facebook.com/100069752805511/posts/pfbid02UUi2bJDCxPERJKti5BaMUAY113S8jZG8PMLYZAg2sw2t15tNi5n5ZddMjMBgyNdsl,,"FIRST AID & PRE-HOSPITAL EMERGENCY CARE/HOSPITAL HEALTH FIELD OFFICER HARGEISA
"
738,627067609628327_1610295626166189,2023-10-05 19:14:59+00:00,Husein Sh Abdilahai Ismaill wfp ayaa kuu haabane  xagaa u kac,0,[],0,,1.9050161156995964e+29,2023-10-05 18:30:35+00:00,https://www.facebook.com/100069752805511/posts/pfbid0GfrQVbAgakV1mUd6MMhbi6Bg98ouzBtWc1oQAzyQjjF9iWjUCUkfizVCjci3vYMNl,,"IT Solutions Officer SC8 – Mogadishu, Somalia
"
739,626886712979750_1092625115041278,2023-10-05 12:21:27+00:00,Abdisalan Osman,0,[],0,,1.9050161156995964e+29,2023-10-05 10:54:47+00:00,https://www.facebook.com/100069752805511/posts/pfbid02ZjjSCapqjLvUj8P5id52e1aPXRu15ug6kSygKZtru7PeHD9LuM3PCwXJiFsCUksKl,,"#UNDP Internship – Djibouti
"
740,626840959650992_288759190717220,2023-10-05 18:10:39+00:00,Abdirahman Askar Hussein shaqadaadii baa halkas taal,0,"[{'id': '100011808032098', 'name': 'Abdirahman Askar Hussein', 'type': 'LIKE'}]",1,,1.9050161156995964e+29,2023-10-05 08:33:00+00:00,https://www.facebook.com/100069752805511/posts/pfbid02oCuqy2oeX4WgKxbijqBj4qNxicKpAwJiqS5RrBmxe7G4PisWEuLfsHKCdr81mX8Pl,,"#CARE_USA is hiring MONITORING, EVALUATION AND LEARNING (MEL) LEAD – Mogadishu, Somalia 
"
741,626840702984351_782293170542446,2023-10-05 12:00:29+00:00,Follow this link to join my WhatsApp group: https://chat.whatsapp.com/F8quPs69wicH3FVj33aEkn,0,[],0,,1.9050161156995964e+29,2023-10-05 08:32:20+00:00,https://www.facebook.com/100069752805511/posts/pfbid02CUe7X2URg2T3oFLop3YaeYEyUBzERJtpdXUp8tD4PNYRzh6xQEPhtWdbcdUqXhWwl,,"#SaveTheChildren is hiring Market Systems Development Technical Specialist – Mogadishu & Hargeisa
"
742,626840702984351_1288415352043354,2023-10-05 12:00:31+00:00,Follow this link to join my WhatsApp group: https://chat.whatsapp.com/F8quPs69wicH3FVj33aEkn,0,[],0,,1.9050161156995964e+29,2023-10-05 08:32:20+00:00,https://www.facebook.com/100069752805511/posts/pfbid02CUe7X2URg2T3oFLop3YaeYEyUBzERJtpdXUp8tD4PNYRzh6xQEPhtWdbcdUqXhWwl,,"#SaveTheChildren is hiring Market Systems Development Technical Specialist – Mogadishu & Hargeisa
"
743,626840702984351_1054569189225402,2023-10-05 12:00:33+00:00,Follow this link to join my WhatsApp group: https://chat.whatsapp.com/F8quPs69wicH3FVj33aEkn,0,[],0,,1.9050161156995964e+29,2023-10-05 08:32:20+00:00,https://www.facebook.com/100069752805511/posts/pfbid02CUe7X2URg2T3oFLop3YaeYEyUBzERJtpdXUp8tD4PNYRzh6xQEPhtWdbcdUqXhWwl,,"#SaveTheChildren is hiring Market Systems Development Technical Specialist – Mogadishu & Hargeisa
"
744,626544019680686_3690806487820251,2023-10-04 21:45:25+00:00,Iam Interest this opportunity how I can apply,0,[],0,,1.9050161156995964e+29,2023-10-04 18:05:52+00:00,https://www.facebook.com/100069752805511/posts/pfbid0apkKYkCxqDKUtef3R4QgrccTJBowLF9R6fZx8tqbAi2miD9Ni2tn65JKvFEbFG1ml,,UN Jobs Somalia – Qaran Jobs Somali Jobs
745,626528776348877_2010334922660894,2023-10-04 21:47:14+00:00,Its great opportunity hiring how I can apply,0,[],0,,1.9050161156995964e+29,2023-10-04 17:22:47+00:00,https://www.facebook.com/100069752805511/posts/pfbid0xVRn3cJVjxDBQFNRfyis9DQtaoSC7wcf4ZDwgo9YEV91iwd2rcu1seKuBkSXkwy6l,,"Fursadaha aan baahinay maanta 04/10/2023, Ka eeg lifaaqyadan/links-kan hoose: #Somalijobs #qaranjobs #applynow 👇👇
"
746,626327426369012_782723033657039,2023-10-04 09:30:47+00:00,Arday  badan ooo  baaga muuda  ah  mad iii meelesaan,0,[],0,,1.9050161156995964e+29,2023-10-04 09:18:27+00:00,https://www.facebook.com/100069752805511/posts/pfbid02LCBdgo1wyHFzrTkoP3XrdQu1T4HCf1ATUdRsT8ZpkruXpXGLQUbMrcQnpEVzmL8Ml,,"7 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #IOM, Ka eeg lifaaqan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow 👇👇
"
747,626327426369012_1544308989712160,2023-10-04 16:09:29+00:00,Bwana Bwana Rashidii,0,[],0,,1.9050161156995964e+29,2023-10-04 09:18:27+00:00,https://www.facebook.com/100069752805511/posts/pfbid02LCBdgo1wyHFzrTkoP3XrdQu1T4HCf1ATUdRsT8ZpkruXpXGLQUbMrcQnpEVzmL8Ml,,"7 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #IOM, Ka eeg lifaaqan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow 👇👇
"
748,626327426369012_842161064059394,2023-10-04 21:21:53+00:00,Kayos Faysal Amein Ahmet Esse walaaal lifaaqa hoose ka eega!😌,1,"[{'id': '100007946114895', 'name': 'Amein Ahmet Esse', 'type': 'HAHA'}]",1,"[{'created_time': '2023-10-04T22:29:52+0000', 'from': {'name': 'Amein Ahmet Esse', 'id': '100007946114895'}, 'message': 'A-aziz Iman Hassan sanbuur', 'id': '626327426369012_609063954520074'}]",1.9050161156995964e+29,2023-10-04 09:18:27+00:00,https://www.facebook.com/100069752805511/posts/pfbid02LCBdgo1wyHFzrTkoP3XrdQu1T4HCf1ATUdRsT8ZpkruXpXGLQUbMrcQnpEVzmL8Ml,,"7 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #IOM, Ka eeg lifaaqan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow 👇👇
"
749,626327426369012_976003970176889,2023-10-05 02:19:10+00:00,Waxaan kasoo shaqeeyay IOM S.SUDAN mudo dheer shaqo maka helaa hadaan cadeymo keensado,0,[],0,,1.9050161156995964e+29,2023-10-04 09:18:27+00:00,https://www.facebook.com/100069752805511/posts/pfbid02LCBdgo1wyHFzrTkoP3XrdQu1T4HCf1ATUdRsT8ZpkruXpXGLQUbMrcQnpEVzmL8Ml,,"7 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #IOM, Ka eeg lifaaqan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow 👇👇
"
750,626327426369012_1035521170802306,2023-10-05 07:48:39+00:00,Abdalla Alastan  technical engineering awal soma ahyn edo,0,[],0,,1.9050161156995964e+29,2023-10-04 09:18:27+00:00,https://www.facebook.com/100069752805511/posts/pfbid02LCBdgo1wyHFzrTkoP3XrdQu1T4HCf1ATUdRsT8ZpkruXpXGLQUbMrcQnpEVzmL8Ml,,"7 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #IOM, Ka eeg lifaaqan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow 👇👇
"
751,626327426369012_827139959202897,2023-10-06 04:55:08+00:00,Yes I have request for IOM jobs,0,[],0,,1.9050161156995964e+29,2023-10-04 09:18:27+00:00,https://www.facebook.com/100069752805511/posts/pfbid02LCBdgo1wyHFzrTkoP3XrdQu1T4HCf1ATUdRsT8ZpkruXpXGLQUbMrcQnpEVzmL8Ml,,"7 Fursado Shaqo Ah Oo Ka Banaan Hay'adda #IOM, Ka eeg lifaaqan/link-gan hoose: #Somalijobs #qaranjobs #ApplyNow 👇👇
"
752,626059689729119_1509685913131664,2023-10-04 07:07:27+00:00,Hared Ibn Daud Odowaa,0,[],0,,1.9050161156995964e+29,2023-10-03 19:05:13+00:00,https://www.facebook.com/100069752805511/posts/pfbid0HjLZ1h5oFgoH8j3K5NTTqs9m9F8RJkYamjYoP3yAyE8DjrsL2VTb5z41cybwyCUAl,,"MEAL Officers (3 Positions) (Open to Somali Nationals only) – Baidoa, Hudur and El barde, Somalia
"
753,626059689729119_646339337354310,2023-10-04 19:36:05+00:00,Shaqooyinkiin waa crupation,1,[],0,"[{'created_time': '2023-10-08T08:42:35+0000', 'from': {'name': 'Abdifatah Olow', 'id': '100012339105327'}, 'message': 'Ali Shariif Adan somalia oo dhan ayaa corruption ah walaal. Waxaad arkeeysaa shaqo deadline ka 25 days ka dhiman misna Qofka waa la qaatay oo wuu shaqeeynayaa', 'id': '626059689729119_1263147257682922'}]",1.9050161156995964e+29,2023-10-03 19:05:13+00:00,https://www.facebook.com/100069752805511/posts/pfbid0HjLZ1h5oFgoH8j3K5NTTqs9m9F8RJkYamjYoP3yAyE8DjrsL2VTb5z41cybwyCUAl,,"MEAL Officers (3 Positions) (Open to Somali Nationals only) – Baidoa, Hudur and El barde, Somalia
"
754,626059689729119_244423971707190,2023-10-06 05:01:39+00:00,Good luck!!!,0,[],0,,1.9050161156995964e+29,2023-10-03 19:05:13+00:00,https://www.facebook.com/100069752805511/posts/pfbid0HjLZ1h5oFgoH8j3K5NTTqs9m9F8RJkYamjYoP3yAyE8DjrsL2VTb5z41cybwyCUAl,,"MEAL Officers (3 Positions) (Open to Somali Nationals only) – Baidoa, Hudur and El barde, Somalia
"
755,625908289744259_7383444615015926,2023-10-03 15:22:13+00:00,Yaa marexan madaxa ka garaaaca maqaar saar ahaan cml,0,[],0,,1.9050161156995964e+29,2023-10-03 13:04:42+00:00,https://www.facebook.com/100069752805511/posts/pfbid0Rh5VWa6vQF36gTZ5tKx6kSChxhAWkMr7WCu6n7dgWguGkXH2ZHqbsfdnubTj7ozKl,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: #WFP is #hiring Driver – Dollow, Somalia
"
756,625907529744335_749208587048544,2023-10-03 17:15:47+00:00,Hi,0,[],0,,1.9050161156995964e+29,2023-10-03 13:02:43+00:00,https://www.facebook.com/100069752805511/posts/pfbid0Baz6vPPBz7sjZkfKNyYxehPxDFf4conv4BsNLH9ApfGUPA6CLmwJ82foCfbpcdMUl,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: #FAO is #hiring Publications Support Assistant – Mogadishu, Somalia
"
757,625883366413418_889757306186506,2023-10-05 11:30:16+00:00,Maazim Awil Hiirad  look at here bro,0,"[{'id': '100003241737861', 'name': 'Maazim Awil Hiirad', 'type': 'LOVE'}]",1,,1.9050161156995964e+29,2023-10-03 11:59:55+00:00,https://www.facebook.com/100069752805511/posts/pfbid02Dy2Uka7FrFytBiCmrJcobdVCmAhrA4KnpJiMcBug8oZcKfhFmDd3mukD77Ljc6Kul,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: #NRC is #hiring WASH Officer (Hydrologist) Somalia – Garowe, Somalia
"
758,625882019746886_1547529142446784,2023-10-05 05:44:51+00:00,Mahamoud Boss,0,"[{'id': '100076271991237', 'name': 'Mahamoud Boss', 'type': 'LIKE'}]",1,,1.9050161156995964e+29,2023-10-03 11:57:39+00:00,https://www.facebook.com/100069752805511/posts/pfbid019XQ62mkwenhvS7sBoD7RG5AW72Xe268PyE9ZuKRb2tJzsGi5NAAUsAb8931dfmdl,,"📢 𝗙𝗨𝗥𝗦𝗔𝗗 𝗦𝗛𝗔𝗤𝗢: #NRC is #hiring Communication Technical Assistant – Garowe, Somalia
"
